Category,Category_name,Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 2.5C (MAGICCv7.5.3),Exceedance Probability 3.0C (MAGICCv7.5.3),climate-models,exclude,harmonization,infilling,median peak warming (MAGICCv7.5.3),median warming in 2100 (MAGICCv7.5.3),median year of peak warming (MAGICCv7.5.3),model,model_scenario,p33 peak warming (MAGICCv7.5.3),p33 warming in 2100 (MAGICCv7.5.3),p33 year of peak warming (MAGICCv7.5.3),p67 peak warming (MAGICCv7.5.3),p67 warming in 2100 (MAGICCv7.5.3),p67 year of peak warming (MAGICCv7.5.3),permafrost,pipeline,region,scenario,unit,variable,1995-01-01 00:00:00,1996-01-01 00:00:00,1997-01-01 00:00:00,1998-01-01 00:00:00,1999-01-01 00:00:00,2000-01-01 00:00:00,2001-01-01 00:00:00,2002-01-01 00:00:00,2003-01-01 00:00:00,2004-01-01 00:00:00,2005-01-01 00:00:00,2006-01-01 00:00:00,2007-01-01 00:00:00,2008-01-01 00:00:00,2009-01-01 00:00:00,2010-01-01 00:00:00,2011-01-01 00:00:00,2012-01-01 00:00:00,2013-01-01 00:00:00,2014-01-01 00:00:00,2015-01-01 00:00:00,2016-01-01 00:00:00,2017-01-01 00:00:00,2018-01-01 00:00:00,2019-01-01 00:00:00,2020-01-01 00:00:00,2021-01-01 00:00:00,2022-01-01 00:00:00,2023-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,2027-01-01 00:00:00,2028-01-01 00:00:00,2029-01-01 00:00:00,2030-01-01 00:00:00,2031-01-01 00:00:00,2032-01-01 00:00:00,2033-01-01 00:00:00,2034-01-01 00:00:00,2035-01-01 00:00:00,2036-01-01 00:00:00,2037-01-01 00:00:00,2038-01-01 00:00:00,2039-01-01 00:00:00,2040-01-01 00:00:00,2041-01-01 00:00:00,2042-01-01 00:00:00,2043-01-01 00:00:00,2044-01-01 00:00:00,2045-01-01 00:00:00,2046-01-01 00:00:00,2047-01-01 00:00:00,2048-01-01 00:00:00,2049-01-01 00:00:00,2050-01-01 00:00:00,2051-01-01 00:00:00,2052-01-01 00:00:00,2053-01-01 00:00:00,2054-01-01 00:00:00,2055-01-01 00:00:00,2056-01-01 00:00:00,2057-01-01 00:00:00,2058-01-01 00:00:00,2059-01-01 00:00:00,2060-01-01 00:00:00,2061-01-01 00:00:00,2062-01-01 00:00:00,2063-01-01 00:00:00,2064-01-01 00:00:00,2065-01-01 00:00:00,2066-01-01 00:00:00,2067-01-01 00:00:00,2068-01-01 00:00:00,2069-01-01 00:00:00,2070-01-01 00:00:00,2071-01-01 00:00:00,2072-01-01 00:00:00,2073-01-01 00:00:00,2074-01-01 00:00:00,2075-01-01 00:00:00,2076-01-01 00:00:00,2077-01-01 00:00:00,2078-01-01 00:00:00,2079-01-01 00:00:00,2080-01-01 00:00:00,2081-01-01 00:00:00,2082-01-01 00:00:00,2083-01-01 00:00:00,2084-01-01 00:00:00,2085-01-01 00:00:00,2086-01-01 00:00:00,2087-01-01 00:00:00,2088-01-01 00:00:00,2089-01-01 00:00:00,2090-01-01 00:00:00,2091-01-01 00:00:00,2092-01-01 00:00:00,2093-01-01 00:00:00,2094-01-01 00:00:00,2095-01-01 00:00:00,2096-01-01 00:00:00,2097-01-01 00:00:00,2098-01-01 00:00:00,2099-01-01 00:00:00,2100-01-01 00:00:00,2105-01-01 00:00:00
C2,C2: Below 1.5°C with high OS,0.8,0.1983333333333333,0.0183333333333333,0.0,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.720099218906101,1.478631862738979,2049,REMIND_1_7,REMIND_1_7CEMICS-2.0-CDR12,1.599023804812097,1.331033831583442,2049,1.854846734512292,1.632495492332386,2050,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,CEMICS-2.0-CDR12,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,,,,,,,,,,,,,,,,32890.3978,33944.83540934852,34999.12319242192,36053.26114922022,37107.2492797434,38161.08758399147,38316.69345193398,38472.2768668315,38627.83782868402,38783.37633749155,38938.89239325408,37902.71837957524,36866.69098459365,35830.81020830932,34795.07605072224,33759.48851183242,32684.51610411107,31609.69592573619,30535.02797670777,29460.51225702584,28386.14876669036,27500.32614614592,26614.62900771892,25729.05735140937,24843.61117721725,23958.29048514258,23297.16875903108,22636.14069001373,21975.20627809053,21314.36552326148,20653.61842552657,19970.83032621624,19288.1390288891,18605.54453354515,17923.04684018438,17240.6459488068,16503.79673328729,15767.05207226813,15030.41196574932,14293.87641373086,13557.44541621276,12780.62883114305,12003.92255749682,11227.32659527406,10450.84094447478,9674.465605098976,8960.713940181617,8247.063695323706,7533.514870525244,6820.067465786234,6106.721481106673,5616.30811274893,5125.964459580917,4635.69052160263,4145.48629881407,3655.351791215237,3165.286998806131,2675.291921586753,2185.366559557101,1695.510912717176,1205.724981066979,898.9826671990104,592.2840160928054,285.6290277483645,-20.98229783431254,-327.5499606552257,-634.0739607143752,-940.5542980117604,-1246.990972547382,-1553.383984321239,-1859.733333333333,-2233.366666666666,-2607.0,-2980.633333333334,-3354.266666666668,-3727.900000000001,-4101.533333333335,-4475.166666666668,-4848.800000000002,-5222.433333333335,-5596.066666666668,-5831.393333333335,-6066.720000000002,-6302.046666666669,-6537.373333333336,-6772.700000000002,-7008.026666666668,-7243.353333333335,-7478.680000000002,-7714.006666666668,-7949.333333333335,
C5,C5: Below 2.5°C,0.9716666666666668,0.69,0.27,0.0966666666666666,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),2.213749646010146,2.212591773416806,2094,IMAGE_3_0_2,IMAGE_3_0_2EMF33_tax_lo_full,2.024442227508309,2.01740001428444,2094,2.416021243901832,2.413299546466456,2100,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,EMF33_tax_lo_full,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,,,,,,,,,,,,,,,,3243.438262,3414.44179822381,3585.44533444762,3756.44887067143,3927.452406895238,4098.455943119048,4269.459479342857,4440.463015566666,4611.466551790477,4782.470088014286,4953.473624238095,5102.587160461905,5251.700696685715,5400.814232909524,5549.927769133335,5699.041305357143,5848.154841580952,5997.268377804763,6146.381914028571,6295.495450252381,6444.608986476191,6471.879189366667,6499.149392257144,6526.41959514762,6553.689798038095,6580.960000928571,6608.230203819049,6635.500406709524,6662.770609600001,6690.040812490476,6717.311015380952,6474.861218271429,6232.411421161906,5989.961624052382,5747.511826942858,5505.062029833334,5262.612232723811,5020.162435614287,4777.712638504762,4535.262841395238,4292.813044285715,3987.626580509524,3682.440116733334,3377.253652957143,3072.067189180953,2766.880725404761,2461.694261628571,2156.507797852381,1851.32133407619,1546.1348703,1240.948406523809,1216.775276080952,1192.602145638095,1168.429015195238,1144.255884752381,1120.082754309524,1095.909623866667,1071.73649342381,1047.563362980953,1023.390232538096,999.2171020952384,1028.063971652381,1056.910841209524,1085.757710766667,1114.60458032381,1143.451449880952,1172.298319438095,1201.145188995238,1229.992058552381,1258.838928109523,1287.685797666666,1240.229333890476,1192.772870114286,1145.316406338095,1097.859942561904,1050.403478785714,1002.947015009524,955.4905512333332,908.0340874571424,860.5776236809522,813.1211599047616,811.7180294619045,810.3148990190475,808.9117685761904,807.5086381333331,806.105507690476,804.702377247619,803.2992468047619,801.8961163619045,800.4929859190474,799.0898554761903,
C5,C5: Below 2.5°C,0.9716666666666668,0.69,0.27,0.0966666666666666,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),2.213749646010146,2.212591773416806,2094,IMAGE_3_0_2,IMAGE_3_0_2EMF33_tax_lo_full,2.024442227508309,2.01740001428444,2094,2.416021243901832,2.413299546466456,2100,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,EMF33_tax_lo_full,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,,,,,,,,,,,,,,,,32890.3978,33425.36785518132,33960.26173300057,34495.07943345779,35029.82095655295,35564.48630228605,36099.0754706571,36633.5884616661,37168.02527531304,37702.38591159792,38236.67037052076,38008.0258008734,37779.41328610833,37550.83282622555,37322.28442122507,37093.76807110688,36865.28377587096,36636.83153551735,36408.41135004603,36180.023219457,35951.66714375024,35513.09845661715,35074.59167469187,34636.1467979744,34197.76382646475,33759.44276016291,33321.18359906889,32882.98634318267,32444.85099250426,32006.77754703368,31568.76600677089,31098.01883760752,30627.33823352077,30156.72419451064,29686.17672057712,29215.69581172022,28745.28146793996,28274.9336892363,27804.65247560928,27334.43782705886,26864.28974358507,26432.89798887275,26001.56729829328,25570.29767184663,25139.08910953283,24707.94161135186,24276.85517730374,23845.82980738845,23414.865501606,22983.96225995638,22553.1200824396,22143.59770404263,21734.13336504303,21324.72706544079,20915.37880523593,20506.08858442842,20096.85640301829,19687.68226100552,19278.56615839012,18869.50809517209,18460.50807135143,17926.56266079365,17392.69308803349,16858.89935307097,16325.18145590606,15791.53939653877,15257.9731749691,14724.48279119706,14191.06824522264,13657.72953704584,13124.46666666667,12708.3,12292.13333333334,11875.96666666667,11459.8,11043.63333333334,10627.46666666667,10211.3,9795.133333333337,9378.966666666667,8962.800000000001,8557.670000000002,8152.540000000002,7747.410000000002,7342.280000000002,6937.150000000001,6532.020000000001,6126.890000000001,5721.76,5316.630000000001,4911.5,
C7,C7: Below 4.0°C,1.0,1.0,0.9583333333333334,0.79,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),3.514853282478409,3.514853282478409,2100,REMIND-MAgPIE_1_7-3_0,REMIND-MAgPIE_1_7-3_0SMP_REF_Sust,3.240143575066082,3.240143575066082,2100,3.823335900456629,3.823335900456629,2100,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,SMP_REF_Sust,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,,,,,,,,,,,,,,,,3243.438262,3651.015131557143,4058.592001114287,4466.16887067143,4873.745740228573,5281.322609785715,5288.132812676191,5294.943015566668,5301.753218457144,5308.563421347619,5315.373624238095,4575.357160461905,3835.340696685714,3095.324232909524,2355.307769133333,1615.291305357142,997.814841580952,380.3383778047614,-237.1380859714293,-854.6145497476198,-1472.09101352381,-1545.360810633334,-1618.630607742858,-1691.900404852382,-1765.170201961905,-1838.439999071429,-1751.549796180953,-1664.659593290477,-1577.769390400001,-1490.879187509524,-1403.988984619048,-1315.778781728572,-1227.568578838096,-1139.35837594762,-1051.148173057143,-962.9379701666672,-885.2144339428576,-807.4908977190481,-729.7673614952387,-652.043825271429,-574.3202890476194,-537.7367528238099,-501.1532166000004,-464.5696803761908,-427.9861441523813,-391.4026079285719,-370.9524050380956,-350.5022021476195,-330.0519992571432,-309.601796366667,-289.1515934761908,-303.0580572523812,-316.9645210285718,-330.8709848047623,-344.7774485809528,-358.6839123571432,-372.5903761333337,-386.4968399095241,-400.4033036857145,-414.309767461905,-428.2162312380955,-452.6460283476193,-477.0758254571432,-501.505622566667,-525.9354196761908,-550.3652167857147,-574.7950138952384,-599.2248110047622,-623.654608114286,-648.0844052238098,-672.5142023333336,-701.6373327761908,-730.760463219048,-759.883593661905,-789.0067241047623,-818.1298545476193,-847.2529849904765,-876.3761154333337,-905.4992458761908,-934.6223763190478,-963.7455067619052,-970.0619705380956,-976.378434314286,-982.6948980904764,-989.0113618666672,-995.3278256428574,-1001.644289419048,-1007.960753195238,-1014.277216971429,-1020.593680747619,-1026.91014452381,
C7,C7: Below 4.0°C,1.0,1.0,0.9583333333333334,0.79,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),3.514853282478409,3.514853282478409,2100,REMIND-MAgPIE_1_7-3_0,REMIND-MAgPIE_1_7-3_0SMP_REF_Sust,3.240143575066082,3.240143575066082,2100,3.823335900456629,3.823335900456629,2100,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,SMP_REF_Sust,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,,,,,,,,,,,,,,,,32890.3978,33633.18435436582,34375.86526762509,35118.44053977785,35860.91017082406,36603.27416076375,37191.64073924552,37779.92350277759,38368.12245135994,38956.23758499255,39544.26890367546,39986.33249021169,40428.33295955631,40870.27031170927,41312.14454667061,41753.95566444033,42365.24000725082,42976.43717081171,43587.54715512297,44198.56996018462,44809.50558599662,45613.52597832739,46417.43176505064,47221.22294616636,48024.89952167458,48828.46149157529,49624.99391578921,50421.41271652043,51217.71789376895,52013.90944753478,52809.9873778179,53443.36121844413,54076.6445364171,54709.83733173683,55342.93960440329,55975.95135441652,56463.24738655565,56950.47359379962,57437.62997614844,57924.71653360208,58411.73326616059,58741.34914998865,59070.91757838148,59400.43855133904,59729.91206886133,60059.33813094838,60049.26403421054,60039.19076287546,60029.11831694315,60019.04669641361,60008.97590128684,59777.61681970366,59546.29004898213,59314.99558912224,59083.73344012397,58852.5036019873,58621.30607471229,58390.14085829893,58159.00795274716,57927.90735805703,57696.83907422855,57192.79150928439,56688.81512749312,56184.90992885472,55681.07591336922,55177.31308103657,54673.62143185683,54170.00096582998,53666.451682956,53162.97358323489,52659.56666666667,51846.33666666668,51033.10666666667,50219.87666666668,49406.64666666668,48593.41666666667,47780.18666666668,46966.95666666668,46153.72666666668,45340.49666666667,44527.26666666667,44090.64,43654.01333333334,43217.38666666667,42780.76000000001,42344.13333333333,41907.50666666667,41470.88,41034.25333333334,40597.62666666667,40161.0,
C2,C2: Below 1.5°C with high OS,0.8866666666666667,0.3283333333333333,0.0533333333333333,0.0,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.848866911334138,1.367665361010594,2049,REMIND_1_7,REMIND_1_7ADVANCE_2030_Price1.5C,1.725176481453332,1.225535169842828,2049,1.997924957511978,1.521287878495034,2049,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,ADVANCE_2030_Price1.5C,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,,,,,,,,,,,,,,,,3243.438262,3343.161798223809,3442.885334447619,3542.608870671429,3642.332406895238,3742.055943119048,3777.099479342858,3812.143015566666,3847.186551790477,3882.230088014286,3917.273624238095,3623.343827128571,3329.414030019048,3035.484232909524,2741.5544358,2447.624638690476,1982.681508247619,1517.738377804762,1052.795247361905,587.8521169190474,122.9089864761901,-651.7941439666672,-1426.497274409524,-2201.200404852382,-2975.903535295239,-3750.606665738096,-4130.703129514287,-4510.799593290478,-4890.896057066668,-5270.992520842858,-5651.088984619048,-5762.638781728572,-5874.188578838096,-5985.738375947621,-6097.288173057144,-6208.837970166667,-6161.107767276191,-6113.377564385716,-6065.647361495238,-6017.917158604763,-5970.186955714286,-5993.810086157144,-6017.433216600001,-6041.056347042859,-6064.679477485715,-6088.302607928573,-6096.96573837143,-6105.628868814287,-6114.291999257145,-6122.955129700002,-6131.618260142858,-6074.098057252382,-6016.577854361906,-5959.05765147143,-5901.537448580954,-5844.017245690477,-5786.497042800002,-5728.976839909526,-5671.456637019049,-5613.936434128573,-5556.416231238097,-5428.716028347621,-5301.015825457144,-5173.315622566668,-5045.615419676192,-4917.915216785716,-4790.215013895239,-4662.514811004763,-4534.814608114287,-4407.11440522381,-4279.414202333333,-4167.517332776191,-4055.620463219048,-3943.723593661905,-3831.826724104763,-3719.92985454762,-3608.032984990477,-3496.136115433334,-3384.239245876191,-3272.342376319049,-3160.445506761905,-3106.078637204763,-3051.71176764762,-2997.344898090477,-2942.978028533334,-2888.611158976191,-2834.244289419048,-2779.877419861906,-2725.510550304763,-2671.14368074762,-2616.776811190477,
C2,C2: Below 1.5°C with high OS,0.8866666666666667,0.3283333333333333,0.0533333333333333,0.0,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.848866911334138,1.367665361010594,2049,REMIND_1_7,REMIND_1_7ADVANCE_2030_Price1.5C,1.725176481453332,1.225535169842828,2049,1.997924957511978,1.521287878495034,2049,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,ADVANCE_2030_Price1.5C,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,,,,,,,,,,,,,,,,32890.3978,33670.47341414856,34450.4381004336,35230.29185885513,36010.03468941314,36789.66659210761,37264.42440085737,37739.11450568365,38213.73690658646,38688.29160356577,39162.7785966216,39137.02445536437,39111.27357392569,39085.52595230552,39059.7815905039,39034.04048852082,39089.57408440429,39145.09940536379,39200.61645139931,39256.12522251084,39311.62571869838,37836.53382566254,36361.65096849046,34886.97714718212,33412.51236173753,31938.25661215669,30023.56637636609,28109.14776077589,26195.00076538613,24281.1253901968,22367.52163520788,20511.62195364512,18655.9857322883,16800.61297113742,14945.50367019248,13090.65782945348,11733.6710806468,10376.87706861117,9020.2757933466,7663.867254853092,6307.651453130642,5375.047986188972,4442.577053856772,3510.238656134042,2578.032793020782,1645.959464516991,905.0113191431392,164.1685432242733,-576.5688632396063,-1317.200900248499,-2057.727567802405,-2522.079041433248,-2986.364425377674,-3450.583719635684,-3914.736924207277,-4378.824039092449,-4842.845064291208,-5306.799999803549,-5770.68884562947,-6234.511601768977,-6698.268268222065,-6924.500032560691,-7150.699517382092,-7376.866722686274,-7603.001648473235,-7829.10429474297,-8055.174661495487,-8281.212748730784,-8507.218556448855,-8733.192084649705,-8959.133333333335,-9056.776666666668,-9154.420000000002,-9252.063333333335,-9349.706666666669,-9447.350000000002,-9544.993333333336,-9642.636666666667,-9740.280000000002,-9837.923333333334,-9935.566666666668,-10042.34,-10149.11333333334,-10255.88666666667,-10362.66,-10469.43333333333,-10576.20666666667,-10682.98,-10789.75333333333,-10896.52666666667,-11003.3,
C6,C6: Below 3.0°C,0.995,0.8383333333333334,0.5033333333333333,0.2,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),2.506107583829344,2.505393313088502,2100,IMAGE_3_0_1,IMAGE_3_0_1SSP1-45,2.284620191903743,2.280345457866384,2094,2.743451567638682,2.743451567638682,2100,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,SSP1-45,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,,,,,,,,,,,,,,,,3243.438262,3187.07179822381,3130.705334447619,3074.338870671429,3017.972406895238,2961.605943119048,2905.239479342857,2848.873015566667,2792.506551790476,2736.140088014286,2679.773624238095,2512.637160461904,2345.500696685715,2178.364232909524,2011.227769133334,1844.091305357143,1676.954841580952,1509.818377804762,1342.681914028572,1175.545450252381,1008.40898647619,919.5925227,830.7760589238094,741.959595147619,653.1431313714287,564.326667595238,475.5102038190475,386.693740042857,297.8772762666665,209.0608124904761,120.2443487142854,-44.58211506190503,-209.4085788380956,-374.2350426142861,-539.0615063904764,-703.887970166667,-868.7144339428577,-1033.540897719048,-1198.367361495239,-1363.193825271429,-1528.020289047619,-1626.223419490477,-1724.426549933334,-1822.629680376191,-1920.832810819048,-2019.035941261905,-2117.239071704763,-2215.44220214762,-2313.645332590477,-2411.848463033334,-2510.051593476191,-2542.328057252382,-2574.604521028572,-2606.880984804762,-2639.157448580953,-2671.433912357144,-2703.710376133334,-2735.986839909525,-2768.263303685715,-2800.539767461905,-2832.816231238096,-2847.382695014286,-2861.949158790477,-2876.515622566668,-2891.082086342858,-2905.648550119048,-2920.21501389524,-2934.781477671429,-2949.34794144762,-2963.91440522381,-2978.480869000001,-2961.843999442858,-2945.207129885715,-2928.570260328572,-2911.933390771429,-2895.296521214286,-2878.659651657144,-2862.0227821,-2845.385912542858,-2828.749042985715,-2812.112173428572,-2848.495303871429,-2884.878434314286,-2921.261564757144,-2957.644695200001,-2994.027825642858,-3030.410956085715,-3066.794086528572,-3103.177216971429,-3139.560347414286,-3175.943477857144,
C6,C6: Below 3.0°C,0.995,0.8383333333333334,0.5033333333333333,0.2,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),2.506107583829344,2.505393313088502,2100,IMAGE_3_0_1,IMAGE_3_0_1SSP1-45,2.284620191903743,2.280345457866384,2094,2.743451567638682,2.743451567638682,2100,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,SSP1-45,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,,,,,,,,,,,,,,,,32890.3978,33361.40164195716,33832.33837553459,34303.20800073232,34774.01051755035,35244.74592598865,35715.41422604725,36186.01541772614,36656.54950102531,37127.01647594478,37597.41634248454,37850.28559358622,38103.1185896548,38355.91533069028,38608.67581669267,38861.40004766195,39114.08802359813,39366.73974450122,39619.3552103712,39871.93442120808,40124.47737701187,40242.42601955878,40360.35751148988,40478.27185280518,40596.16904350468,40714.04908358838,40831.91197305629,40949.75771190837,41067.58630014466,41185.39773776515,41303.19202476984,41294.85308269253,41286.51490855323,41278.17750235196,41269.84086408869,41261.50499376345,41253.16989137624,41244.83555692704,41236.50199041587,41228.16919184271,41219.83716120758,41090.36615409549,40960.91313867421,40831.47811494369,40702.06108290393,40572.66204255497,40443.28099389678,40313.91793692937,40184.57287165273,40055.24579806688,39925.93671617179,39417.69674202879,38909.52867718416,38401.43252163789,37893.40827538997,37385.45593844039,36877.5755107892,36369.76699243636,35862.03038338186,35354.36568362574,34846.77289316797,34075.81655569933,33304.96963633849,32534.23213508549,31763.6040519403,30993.08538690292,30222.67613997337,29452.37631115163,28682.18590043771,27912.10490783161,27142.13333333333,26414.88666666667,25687.64,24960.39333333333,24233.14666666667,23505.9,22778.65333333333,22051.40666666667,21324.16,20596.91333333333,19869.66666666667,19287.36333333333,18705.06,18122.75666666667,17540.45333333334,16958.15,16375.84666666667,15793.54333333334,15211.24,14628.93666666667,14046.63333333334,
C1b,C1b: Below 1.5°C with low OS,0.5266666666666666,0.0566666666666666,0.0,0.0,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.518892727158954,1.26576914061016,2048,AIM_2_1,AIM_2_1EMF33_WB2C_cost100,1.418705870022938,1.149470380599396,2037,1.636503614894179,1.382658355820091,2048,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,EMF33_WB2C_cost100,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,,,,,,,,,,,,,,,,3243.438262,3234.555131557143,3225.672001114286,3216.788870671429,3207.905740228572,3199.022609785715,3246.972812676191,3294.923015566668,3342.873218457144,3390.82342134762,3438.773624238096,2618.163827128572,1797.554030019048,976.944232909524,156.3344357999998,-664.2753613095243,-871.5984917523815,-1078.921622195239,-1286.244752638096,-1493.567883080953,-1700.89101352381,-2019.094143966667,-2337.297274409525,-2655.500404852382,-2973.703535295238,-3291.906665738095,-2632.503129514286,-1973.099593290477,-1313.696057066667,-654.2925208428574,5.111015380951983,-577.678781728572,-1160.468578838096,-1743.25837594762,-2326.048173057144,-2908.837970166668,-2846.587767276192,-2784.337564385716,-2722.08736149524,-2659.837158604764,-2597.586955714286,-3116.650086157144,-3635.713216600001,-4154.776347042858,-4673.839477485715,-5192.902607928572,-5263.092405038096,-5333.28220214762,-5403.471999257144,-5473.661796366668,-5543.851593476191,-5489.741390585715,-5435.631187695239,-5381.520984804762,-5327.410781914286,-5273.300579023809,-4919.9170428,-4566.533506576191,-4213.149970352381,-3859.766434128572,-3506.382897904763,-3193.332695014286,-2880.28249212381,-2567.232289233334,-2254.182086342857,-1941.131883452381,-2026.208347228572,-2111.284811004762,-2196.361274780953,-2281.437738557144,-2366.514202333334,-2252.783999442858,-2139.053796552382,-2025.323593661905,-1911.593390771429,-1797.863187880953,-1771.692984990477,-1745.522782100001,-1719.352579209524,-1693.182376319048,-1667.012173428572,-1623.535303871429,-1580.058434314286,-1536.581564757143,-1493.104695200001,-1449.627825642857,-1415.244289419048,-1380.860753195239,-1346.477216971429,-1312.09368074762,-1277.71014452381,
C1b,C1b: Below 1.5°C with low OS,0.5266666666666666,0.0566666666666666,0.0,0.0,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.518892727158954,1.26576914061016,2048,AIM_2_1,AIM_2_1EMF33_WB2C_cost100,1.418705870022938,1.149470380599396,2037,1.636503614894179,1.382658355820091,2048,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,EMF33_WB2C_cost100,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,,,,,,,,,,,,,,,,32890.3978,33508.78923003127,34127.09265541013,34745.30807613661,35363.43549221071,35981.47490363241,36579.09403246157,37176.62804032397,37774.07692721962,38371.44069314848,38968.7193381106,37607.63667528032,36246.74672832483,34886.04949724412,33525.54498203818,32165.23318270705,30990.77222131328,29816.47762559446,28642.34939555058,27468.38753118163,26294.59203248761,24483.605862402,22672.87654930015,20862.40409318208,19052.18849404779,17242.22975189727,16635.65387733362,16029.1639804839,15422.76006134812,14816.44211992629,14210.21015621839,13810.70334252184,13411.25314727612,13011.85957048121,12612.52261213713,12213.24227224388,11816.59143410925,11419.99684874066,11023.45851613814,10626.97643630166,10230.55060923123,9722.778030660507,9215.077544230528,8707.449149941292,8199.892847792802,7692.408637785054,7169.496731903509,6646.659122719473,6123.895810232949,5601.206794443937,5078.592075352438,4496.791552321201,3915.073757633505,3333.438691289345,2751.886353288724,2170.416743631641,1709.049441238505,1247.747784485992,786.5117733741023,325.3414079028349,-135.7633119278096,-114.2532048672647,-92.74615911066724,-71.2421746580174,-49.74125150931511,-28.24338966456036,-5.208150302026911,17.82380834569585,40.85248627860793,63.87788349670931,86.9,118.8733333333334,150.8466666666667,182.8200000000001,214.7933333333333,246.7666666666667,280.5,314.2333333333333,347.9666666666667,381.7,415.4333333333333,445.1333333333333,474.8333333333334,504.5333333333334,534.2333333333335,563.9333333333334,595.5400000000001,627.1466666666668,658.7533333333334,690.3600000000001,721.9666666666667,
